,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,label,score
459,1469845227062149122,1469709830059401216,2021-12-12 08:43:05 SE Asia Standard Time,2021-12-12,08:43:05,700,753359385439662080,joseletemuniz,Jose Muñiz,,"@denisrancourt Since the battle of cocacola vs Pepsi there has never been a commercial battle like this   Pfizer: is expensive, slow, not effective and people have died.  Omicron: is free, fast, gives real inmunity and there are no reported deaths",en,[],[],[],0,0,0,[],[],https://twitter.com/joseletemuniz/status/1469845227062149122,False,,0,,,,,,,,"[{'screen_name': 'denisrancourt', 'name': 'Denis Rancourt', 'id': '20340705'}]",,,,,NEGATIVE,0.9964565634727478
460,1469845210503032835,1469845210503032832,2021-12-12 08:43:01 SE Asia Standard Time,2021-12-12,08:43:01,700,17053134,bradknowles,Brad Knowles,,Omicron: UK Birthday Party Became Superspreader Event Among Vaccinated  https://t.co/2KMWtNiVMk,en,[],['https://buff.ly/3EQGI8t'],[],0,0,0,[],[],https://twitter.com/bradknowles/status/1469845210503032835,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9499621987342834
461,1469845167075115013,1469415878638845952,2021-12-12 08:42:50 SE Asia Standard Time,2021-12-12,08:42:50,700,1397994833399193602,stephengm99,StephenMills,,@JaeaGeep @QhaosM @grizzlybearx1 @_Summerti_28_ And I suppose that the hospital in SA that needs tents and oxygen tanks is for the people who had motorcycle accidents and just “incidentally” tested positive. If you want to say omicron I’ll milder go ahead. But you are lying about SA.,en,[],[],[],1,0,0,[],[],https://twitter.com/Stephengm99/status/1469845167075115013,False,,0,,,,,,,,"[{'screen_name': 'JaeaGeep', 'name': 'Geep', 'id': '1297083061'}, {'screen_name': 'QhaosM', 'name': 'Khaos The Meow 🌪😸😽😼🇺🇸⚖️', 'id': '1118722072568422400'}, {'screen_name': 'grizzlybearx1', 'name': 'Griz™', 'id': '480529388'}, {'screen_name': '_Summerti_28_', 'name': '_Summer⏱_', 'id': '1366509051815804928'}]",,,,,NEGATIVE,0.996775209903717
462,1469845166487912460,1469680597677137920,2021-12-12 08:42:50 SE Asia Standard Time,2021-12-12,08:42:50,700,2911220314,n_hold,Nate Holdren,,"@JeffreyM_PhD @bachyns Yeah totally, I feel that way for sure, I just mean on the omicron stuff in particular, there seems to be no meaningful official response (I keep hoping there is and I'm missing it because it's a busy time in my semester)",en,[],[],[],0,0,1,[],[],https://twitter.com/n_hold/status/1469845166487912460,False,,0,,,,,,,,"[{'screen_name': 'JeffreyM_PhD', 'name': 'Jeff', 'id': '637344495'}, {'screen_name': 'bachyns', 'name': 'Dr Kathleen Bachynski', 'id': '2559244141'}]",,,,,NEGATIVE,0.9997097849845886
463,1469845162016882690,1469366616106356736,2021-12-12 08:42:49 SE Asia Standard Time,2021-12-12,08:42:49,700,487804665,dixon5000,Gov Gloom | Dr Doom,,"@spencekimball I’m composing my last will and testament right fucking now! Cough, congestion, runny nose, oh my! This Omicron sure is news-worthy with the havoc that one hospitalization is wreaking upon American society!",en,[],[],[],0,0,0,[],[],https://twitter.com/dixon5000/status/1469845162016882690,False,,0,,,,,,,,"[{'screen_name': 'spencekimball', 'name': 'Spencer Kimball', 'id': '47417752'}]",,,,,POSITIVE,0.9837948083877563
464,1469845140395249667,1469845140395249664,2021-12-12 08:42:44 SE Asia Standard Time,2021-12-12,08:42:44,700,86364046,fuerza943fm,Fuerza 94.3Fm,,Científicos piden más restricciones contra ómicron  https://t.co/mG72ojkYWE,es,[],['https://fuerza943.com/cientificos-piden-mas-restricciones-contra-omicron'],[],0,0,0,[],[],https://twitter.com/Fuerza943fm/status/1469845140395249667,False,,0,,,,,,,,[],,,,,NEGATIVE,0.993950605392456
465,1469845139208257537,1469845139208257536,2021-12-12 08:42:44 SE Asia Standard Time,2021-12-12,08:42:44,700,132535895,madamyez,and the livin's easy,,Well...this is NOT good news  #Omicron  #Vaccines,en,[],[],[],0,1,1,"['omicron', 'vaccines']",[],https://twitter.com/madamyez/status/1469845139208257537,False,https://twitter.com/michaelzlin/status/1469833201895960579,0,,,,,,,,[],,,,,NEGATIVE,0.9998169541358948
466,1469845129716404228,1469813380466692096,2021-12-12 08:42:41 SE Asia Standard Time,2021-12-12,08:42:41,700,1316096614054858753,noforceplease,Force Free,,@SBSNews Hopefully Omicron will take a 5 month break from its exponential spread. Something for us all to pray for. God Bless.,en,[],[],[],0,0,1,[],[],https://twitter.com/noforceplease/status/1469845129716404228,False,,0,,,,,,,,"[{'screen_name': 'SBSNews', 'name': 'SBS News', 'id': '8197942'}]",,,,,POSITIVE,0.9468193054199219
467,1469845123932565507,1469699493507571712,2021-12-12 08:42:40 SE Asia Standard Time,2021-12-12,08:42:40,700,8167062,dgolding,Daniel Golding,,"@econstatsnerd @NateSilver538 And yet, there is a lot of FUD around vaccines being ineffective for Omicron.",en,[],[],[],0,0,0,[],[],https://twitter.com/dgolding/status/1469845123932565507,False,,0,,,,,,,,"[{'screen_name': 'econstatsnerd', 'name': 'Data Science Nerd', 'id': '1257124649097404423'}, {'screen_name': 'NateSilver538', 'name': 'Nate Silver', 'id': '16017475'}]",,,,,NEGATIVE,0.9980376362800598
468,1469845099651678214,1469388024064659456,2021-12-12 08:42:34 SE Asia Standard Time,2021-12-12,08:42:34,700,1225742737770762240,kinlochleven7,SY781,,"@c13_jane @Alan__020 No they're actually people who read a lot.   Eat your words and have a read Jane.....you too can find out about Omicron. In Sth Africa, Botswana and the EU it's a mild variant.  Nothing to suggest it'll behave any differently in the UK.    https://t.co/W0HyEn6SPC",en,[],['https://www.ecdc.europa.eu/en/news-events/epidemiological-update-omicron-variant-concern-voc-data-11-december-2021'],[],0,0,0,[],[],https://twitter.com/kinlochleven7/status/1469845099651678214,False,,0,,,,,,,,"[{'screen_name': 'c13_jane', 'name': 'JaneC13', 'id': '1239655382840160261'}, {'screen_name': 'Alan__020', 'name': 'Alan🏳️\u200d🌈🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇬🇧', 'id': '796456741'}]",,,,,NEGATIVE,0.9598101377487183
469,1469845091015864323,1469845091015864320,2021-12-12 08:42:32 SE Asia Standard Time,2021-12-12,08:42:32,700,77490746,juichakravorty,Jui Chakravorty,,"Good thread for perspective on #Omicron (w/ caveat that data lags).   Reporting around #Covid needs to become more intentional, helping the audience find their middle ground between apathy and alarm.",en,[],[],[],0,0,0,"['omicron', 'covid']",[],https://twitter.com/JuiChakravorty/status/1469845091015864323,False,https://twitter.com/pieterstreicher/status/1469743320092102659,0,,,,,,,,[],,,,,NEGATIVE,0.9948952794075012
470,1469845080089505792,1469493164272717824,2021-12-12 08:42:30 SE Asia Standard Time,2021-12-12,08:42:30,700,472273612,westlondchelsea,WestLondoner,,"@TallyHoToff @DrEricDing As I understand it, more labs in Scotland are able to test for the omicron variant than in England, thus Scottish figures may just be giving an more accurate picture than in England/Wales.",en,[],[],[],0,0,0,[],[],https://twitter.com/westlondchelsea/status/1469845080089505792,False,,0,,,,,,,,"[{'screen_name': 'TallyHoToff', 'name': 'TallyHoToff 💙', 'id': '1072389891483422721'}, {'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': '18831926'}]",,,,,NEGATIVE,0.6550350189208984
471,1469845051886997504,1469845051886997504,2021-12-12 08:42:23 SE Asia Standard Time,2021-12-12,08:42:23,700,1267167872905871361,respetoamex,hartazgo,,Alarma por ómicron. Y nos ataques el covid original. Re infectados. Vacunados infectados. Vacunados muertos. Las medidas de protección las mismas o no???,es,[],[],[],0,0,0,[],[],https://twitter.com/respetoamex/status/1469845051886997504,False,https://twitter.com/drpacomoreno1/status/1469844551200346119,0,,,,,,,,[],,,,,NEGATIVE,0.9896212816238403
472,1469845044513419268,1469689801393717248,2021-12-12 08:42:21 SE Asia Standard Time,2021-12-12,08:42:21,700,613792580,newfiejoeybats,@newfieJoeyBats,,@NightShiftMD It’s Delta Omicron. Anagram is Media Control! They skipped Nu and Xi purposely.,en,[],[],[],0,0,0,[],[],https://twitter.com/newfieJoeyBats/status/1469845044513419268,False,,0,,,,,,,,"[{'screen_name': 'NightShiftMD', 'name': 'Dr. Brian Goldman', 'id': '52770751'}]",,,,,NEGATIVE,0.9983349442481995
473,1469845040365137923,1469833890260914176,2021-12-12 08:42:20 SE Asia Standard Time,2021-12-12,08:42:20,700,863060005011963904,thenewnormle,American Sailor,,"@NewshubNZ You want omicron there. Less serious symptoms (not even a bad cold…esp. if vaxed) more contagious, displaces delta and builds better antibodies. The faster you open your borders the better…you can’t hide from this virus. Rule with science not fear.",en,[],[],[],0,0,0,[],[],https://twitter.com/TheNewNormle/status/1469845040365137923,False,,0,,,,,,,,"[{'screen_name': 'NewshubNZ', 'name': 'Newshub', 'id': '309325348'}]",,,,,NEGATIVE,0.9892694354057312
474,1469845021759315969,1469845021759315968,2021-12-12 08:42:16 SE Asia Standard Time,2021-12-12,08:42:16,700,1228481542185537537,karen_chang_,Karen Chang #BlackOrganicVegan,,Omicron’s angry sister… is this a sexist phrase or female empowerment. She sounds stronger than her brother - shouldn’t we welcome her to show who’s the boss? 🙋🏿‍♀️  https://t.co/vtYsaPzqVm,en,[],[],['https://pbs.twimg.com/media/FGXwQYXWQAUIQ64.jpg'],0,0,0,[],[],https://twitter.com/karen_chang_/status/1469845021759315969,False,,1,https://pbs.twimg.com/media/FGXwQYXWQAUIQ64.jpg,,,,,,,[],,,,,NEGATIVE,0.8727948665618896
475,1469845018160545792,1469845018160545792,2021-12-12 08:42:15 SE Asia Standard Time,2021-12-12,08:42:15,700,1274052531807760384,sirwinstonchu11,Sir Winston Churchill 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,,Omicron being a anagram of moronic is just too coincidental isn’t it 😂,en,[],[],[],0,0,1,[],[],https://twitter.com/SirWinstonChu11/status/1469845018160545792,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9994605183601379
476,1469845015476146177,1469845015476146176,2021-12-12 08:42:14 SE Asia Standard Time,2021-12-12,08:42:14,700,1158844834603364352,joyful_buddha,Vanessa Font,,'Three shots of Pfizer COVID vaccine 4x less effective against Omicron' - The Jerusalem Post  https://t.co/rWKlW9yMDk,en,[],['https://www.jpost.com/breaking-news/two-covid-vaccine-shots-does-not-protect-against-omicron-sheba-688496'],[],0,0,0,[],[],https://twitter.com/Joyful_Buddha/status/1469845015476146177,False,,0,,,,,,,,[],,,,,NEGATIVE,0.996831476688385
477,1469845015455277060,1469845015455277056,2021-12-12 08:42:14 SE Asia Standard Time,2021-12-12,08:42:14,700,972452413880741889,ktnewslive,ktnewslive,,"वैज्ञानिकों की चेतावनी, जनवरी में आ सकती है Omicron की बड़ी लहर  https://t.co/wwousp37H2",hi,[],['http://hindi.webdunia.com/coronavirus/scientists-warn-big-wave-of-omicron-may-come-in-january-121121100095_1.html'],[],0,0,0,[],[],https://twitter.com/ktnewslive/status/1469845015455277060,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9620530605316162
478,1469845004256301058,1469845004256301056,2021-12-12 08:42:12 SE Asia Standard Time,2021-12-12,08:42:12,700,73937639,afshineemrani,Afshine Emrani  MD FACC,,"What I'm seeing with #Omicron. 1) Everyone will be exposed in next few weeks. 2) Almost everyone gets a mild form of common cold. Trivial hospitalization.  Trivial oxygenation needed. 3) Omicron replaces Delta. 4) Omicron acts as a natural vaccine, Herd immunity. 4) End pandemic.",en,[],[],[],1,0,1,['omicron'],[],https://twitter.com/afshineemrani/status/1469845004256301058,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9984834790229797
479,1469844993015754755,1469844993015754752,2021-12-12 08:42:09 SE Asia Standard Time,2021-12-12,08:42:09,700,1183578702531178497,ancapargie,Privatize Everything ⚡ ∞/21M,,El fantasma Omicron completamente demolido en datos.  Pero esto no te lo van a informar en el programa de @edufeiok,es,"[{'screen_name': 'edufeiok', 'name': 'eduardo feinmann', 'id': '748259155849416706'}]",[],[],0,0,0,[],[],https://twitter.com/ancapargie/status/1469844993015754755,False,https://twitter.com/pieterstreicher/status/1469743320092102659,0,,,,,,,,[],,,,,NEGATIVE,0.9646278023719788
480,1469844992478879746,1469844992478879744,2021-12-12 08:42:09 SE Asia Standard Time,2021-12-12,08:42:09,700,14917589,eleconomista,El Economista,,🇹🇷 #Turquía detecta sus primeros seis casos de la variante #Ómicron de #Covid19.    https://t.co/krjQYn7COL,es,[],['https://www.eleconomista.com.mx/internacionales/Turquia-detecta-los-primeros-seis-casos-de-la-variante-Omicron-de-Covid-19-20211211-0021.html'],[],0,1,1,"['turquía', 'ómicron', 'covid19']",[],https://twitter.com/eleconomista/status/1469844992478879746,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9982678890228271
481,1469844983398252558,1469844983398252544,2021-12-12 08:42:07 SE Asia Standard Time,2021-12-12,08:42:07,700,425476788,joseramonrussia,jose ramon russian,,Brasil confirmó primer caso de transmisión local de variante ómicron de covid  https://t.co/Um9ZVrH1pZ vía @ElNacionalWeb,es,"[{'screen_name': 'elnacionalweb', 'name': 'el nacional', 'id': '15007299'}]",['https://www.elnacional.com/mundo/brasil-confirmo-primer-caso-de-transmision-local-de-variante-omicron-de-covid/'],[],0,0,0,[],[],https://twitter.com/joseramonrussia/status/1469844983398252558,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9850786924362183
482,1469844981728915460,1469014543129063424,2021-12-12 08:42:06 SE Asia Standard Time,2021-12-12,08:42:06,700,855476713005907968,just_curius,Just Curious,,"@Ibeenhacked @_stah @stonewall62869 At gisaid, the percentage of Omicron cases in N America for Dec 6-12 is now estimated at 3.6%. This is moving fast. I don't see why the US should be substantially different from the UK in its predictions.   https://t.co/Ms6SKERqYb",en,[],['https://www.gisaid.org/hcov19-variants/'],[],0,0,0,[],[],https://twitter.com/Just_Curius/status/1469844981728915460,False,,0,,,,,,,,"[{'screen_name': 'Ibeenhacked', 'name': 'Matt Jolley', 'id': '424385584'}, {'screen_name': '_stah', 'name': 'Dave Blake, PhD', 'id': '234363648'}, {'screen_name': 'stonewall62869', 'name': 'Anthony Jahr', 'id': '2300767315'}]",,,,,POSITIVE,0.9430493712425232
483,1469844973470326784,1469844973470326784,2021-12-12 08:42:04 SE Asia Standard Time,2021-12-12,08:42:04,700,1255481683387842565,sk83r,SK843V3R,,Es haben sich ja jetzt - vor allen Dingen - junge Leute damit infiziert und die sind - vor allen Dingen - wohl müde geworden... [...]  🥳  #Omikron #OmicronVirus #Omicron  #CultureofFear  https://t.co/u2axvKq3pC,de,[],[],[],0,0,0,"['omikron', 'omicronvirus', 'omicron', 'cultureoffear']",[],https://twitter.com/SK83R/status/1469844973470326784,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1469844682377203715/pu/img/Ghx0OgkEZmQA6IcA.jpg,,,,,,,[],,,,,NEGATIVE,0.9956314563751221
484,1469844970844655616,1469705875149500416,2021-12-12 08:42:04 SE Asia Standard Time,2021-12-12,08:42:04,700,592033174,strobelp,Patrick Colin,,"@dpaessler Aus Südafrika gibt es Berichte, dass es kaum Einweisungen AUFGRUND Omicron gibt und die Fälle meist nur durch Zufallsbefunde infolge strikter Kontrollen gefunden wurden. O2-Bedarf lediglich in 10% der Fälle. Zudem ist der Impfstatus erheblich schlechter als in Deutschland.",de,[],[],[],0,0,0,[],[],https://twitter.com/StrobelP/status/1469844970844655616,False,,0,,,,,,,,"[{'screen_name': 'dpaessler', 'name': 'Dirk Paessler', 'id': '18079648'}]",,,,,NEGATIVE,0.9937415719032288
485,1469844960837050377,1469823953346646016,2021-12-12 08:42:01 SE Asia Standard Time,2021-12-12,08:42:01,700,797317792034910208,graceda06,Grace Davies,,@CyberSpaceGal @R46265278 @BNODesk Israel closed their borders to Omicron. So nope.,en,[],[],[],0,0,1,[],[],https://twitter.com/GraceDa06/status/1469844960837050377,False,,0,,,,,,,,"[{'screen_name': 'CyberSpaceGal', 'name': 'CyberGal', 'id': '1222608612817866758'}, {'screen_name': 'R46265278', 'name': 'unknown', 'id': '1048311213992681474'}, {'screen_name': 'BNODesk', 'name': 'BNO Newsroom', 'id': '2985479932'}]",,,,,NEGATIVE,0.9994310736656189
486,1469844946425241601,1469684668077428736,2021-12-12 08:41:58 SE Asia Standard Time,2021-12-12,08:41:58,700,1388953921155072001,basura87514949,baz 💀,,"@GodzillaEmpOMan @Lrrr_Omicron @nytimes y’all could at least get your facts straight before coming to poor lil Alan’s defense. this man repeatedly assaulted people, including officers, and pointed a loaded gun in broad daylight at people. he made videos admitting to it. there’s a reason why your piss boys disowned him.",en,[],[],[],0,0,0,[],[],https://twitter.com/Basura87514949/status/1469844946425241601,False,,0,,,,,,,,"[{'screen_name': 'GodzillaEmpOMan', 'name': 'SantaChad', 'id': '1428270927830077440'}, {'screen_name': 'Lrrr_Omicron', 'name': 'LRRRRR', 'id': '1461781870602031113'}, {'screen_name': 'nytimes', 'name': 'The New York Times', 'id': '807095'}]",,,,,NEGATIVE,0.9992294311523438
487,1469844944621867013,1469755122175516672,2021-12-12 08:41:57 SE Asia Standard Time,2021-12-12,08:41:57,700,966419146966781954,mpencington,Mike P,,"@lauriestephens @prairiecentrist But Omicron, by all accounts, is less serious symptom/health wise than previous variants…so why would it change your risk assessment?",en,[],[],[],0,0,1,[],[],https://twitter.com/MPencington/status/1469844944621867013,False,,0,,,,,,,,"[{'screen_name': 'lauriestephens', 'name': 'Laurie Stephens', 'id': '31422641'}, {'screen_name': 'prairiecentrist', 'name': 'John Mark Taylor', 'id': '189406309'}]",,,,,NEGATIVE,0.9982153177261353
488,1469844940637151237,1469789123682529280,2021-12-12 08:41:56 SE Asia Standard Time,2021-12-12,08:41:56,700,3760191203,krumply4,BLSfulBees,,@ReizerDe @ONullius @NSWHealth When in your calendar does it say winter starts? I think we will see how Omicron plays out well before winter starts.,en,[],[],[],0,0,0,[],[],https://twitter.com/Krumply4/status/1469844940637151237,False,,0,,,,,,,,"[{'screen_name': 'ReizerDe', 'name': 'De reizer', 'id': '1452704898051715072'}, {'screen_name': 'ONullius', 'name': 'Scrub Goat', 'id': '1429567363385479169'}, {'screen_name': 'NSWHealth', 'name': 'NSW Health', 'id': '40778270'}]",,,,,NEGATIVE,0.9903428554534912
489,1469844934580707331,1469844934580707328,2021-12-12 08:41:55 SE Asia Standard Time,2021-12-12,08:41:55,700,551245961,teusvanhouwelin,Teus van Houwelingen,,Het laatste nieuws uit Zuid Afrika over Omicron.  https://t.co/9ISE9C1ods,nl,[],['https://www.youtube.com/watch?v=m2vI4XczqZ8'],[],0,0,0,[],[],https://twitter.com/TeusvanHouwelin/status/1469844934580707331,False,,0,,,,,,,,[],,,,,NEGATIVE,0.991551399230957
490,1469844929031684098,1469454132104863744,2021-12-12 08:41:54 SE Asia Standard Time,2021-12-12,08:41:54,700,1217359550833139713,fokijulien,julien foki,,@ChampoDr Au faite on est où des 500 000 morts de la première vague ? On en est où des scanner de cerveau d'enfant pire qu'un Alzheimer. On en est où niveau mort du variant Omicron ?  Il y a des cons des deux côtés ne faite pas trop les fiers !,fr,[],[],[],0,0,0,[],[],https://twitter.com/FokiJulien/status/1469844929031684098,False,,0,,,,,,,,"[{'screen_name': 'ChampoDr', 'name': 'DrChampo', 'id': '1041328223013888000'}]",,,,,NEGATIVE,0.9840414524078369
491,1469844918063484938,1469844918063484928,2021-12-12 08:41:51 SE Asia Standard Time,2021-12-12,08:41:51,700,1326993961072943106,eylulkvrak1,eylul kvrak,,Türkiye'de 6 omicron varyantı çıkmış şu 2 yılda virüsün kendini değiştirip geliştirdiği kadar gelişsek değişsek Türk halkı olarak yeter aslında #corona,tr,[],[],[],0,0,0,['corona'],[],https://twitter.com/eylulkvrak1/status/1469844918063484938,False,,0,,,,,,,,[],,,,,NEGATIVE,0.8816224932670593
492,1469844908840157187,1469844908840157184,2021-12-12 08:41:49 SE Asia Standard Time,2021-12-12,08:41:49,700,410335377,mymedicalrsrc,Malaysian Medicine,,Health DG: Omicron variant detected among 298 new VOC cases reported between Nov 19-Dec 8  https://t.co/Kj8zZlNpAE,en,[],['https://www.thestar.com.my/news/nation/2021/12/11/health-dg-omicron-variant-detected-among-298-new-voc-cases-reported-between-nov-19-dec-8#.YbVTWPmfF9A.twitter'],[],0,0,0,[],[],https://twitter.com/MyMedicalRsrc/status/1469844908840157187,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9891754984855652
493,1469844891794653185,1469844891794653184,2021-12-12 08:41:45 SE Asia Standard Time,2021-12-12,08:41:45,700,3233849591,dr_javr,José Antonio Vargas,,Omicron: Three vaccine doses key for protection against variant  https://t.co/gcHeogisIf,en,[],['https://www.bbc.co.uk/news/health-59615005'],[],0,0,0,[],[],https://twitter.com/dr_javr/status/1469844891794653185,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9932602047920227
494,1469844889366151169,1469844889366151168,2021-12-12 08:41:44 SE Asia Standard Time,2021-12-12,08:41:44,700,274108318,kained_,Dave Mac,,Humanity has indeed been fortunate  Good fortune with omicron  https://t.co/e7cbsnhz4W via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/m2vI4XczqZ8'],[],0,0,0,[],[],https://twitter.com/Kained_/status/1469844889366151169,False,,0,,,,,,,,[],,,,,NEGATIVE,0.5639392137527466
495,1469844882302849031,1469844882302849024,2021-12-12 08:41:42 SE Asia Standard Time,2021-12-12,08:41:42,700,1268890999025209346,aprimerahora_d,Diario A Primera Hora,,La aparición de Ómicron amenaza con profundizar el reparto desigual de vacunas  https://t.co/S4nq02aNm4,es,[],['https://www.diarioaprimerahora.com.ar/salud/la-aparicion-de-omicron-amenaza-con-profundizar-el-reparto-desigual-de-vacunas-7533'],[],0,0,0,[],[],https://twitter.com/APrimeraHora_D/status/1469844882302849031,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9823747277259827
496,1469844879886934021,1469844879886934016,2021-12-12 08:41:42 SE Asia Standard Time,2021-12-12,08:41:42,700,1569698432,colsislander,Alvin Cole,,"Two weeks after the World Health Organization designated Omicron a variant of concern, we know a lot more about its potential threat, with initial data suggesting it seems to be associated with less severe illness and fewer ICU admissions.  https://t.co/gt9cVO0ksA",en,[],['https://www.ctvnews.ca/health/coronavirus/what-we-know-about-omicron-two-weeks-after-it-became-a-variant-of-concern-1.5703414'],[],0,0,0,[],[],https://twitter.com/colsislander/status/1469844879886934021,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9933274984359741
497,1469844877722546179,1469774051186909184,2021-12-12 08:41:41 SE Asia Standard Time,2021-12-12,08:41:41,700,1363400946844278786,ivythegrampa,Grampa Ivy,,"@SAHealth We learnt from Gladys, after she abandoned 'go hard and go early', that limited restrictions couldn't contain Delta. So why then are we putting in these token and futile efforts to contain Omicron in SA, a far more transmissible variant?",en,[],[],[],0,0,0,[],[],https://twitter.com/IvytheGrampa/status/1469844877722546179,False,,0,,,,,,,,"[{'screen_name': 'SAHealth', 'name': 'SA Health', 'id': '369808606'}]",,,,,NEGATIVE,0.9996445178985596
498,1469844871993249795,1469694538000310272,2021-12-12 08:41:40 SE Asia Standard Time,2021-12-12,08:41:40,700,82123483,raylswor,Rob,,@CityNewsKIT Omicron is a mild cold - is this what passes for news now?,en,[],[],[],0,0,0,[],[],https://twitter.com/raylswor/status/1469844871993249795,False,,0,,,,,,,,"[{'screen_name': 'CityNewsKIT', 'name': 'CityNews Kitchener', 'id': '27015752'}]",,,,,NEGATIVE,0.9983431100845337
499,1469844852640653316,1469844852640653312,2021-12-12 08:41:35 SE Asia Standard Time,2021-12-12,08:41:35,700,1387080466159656966,naninaww,nina🐧,,"i was 17 before covid, now turning 20 during omicron😩",en,[],[],[],0,0,0,[],[],https://twitter.com/naninaww/status/1469844852640653316,False,,0,,,,,,,,[],,,,,NEGATIVE,0.8493790626525879
500,1469844842045919233,1469844842045919232,2021-12-12 08:41:33 SE Asia Standard Time,2021-12-12,08:41:33,700,911569230402871296,crisalba60,Chris Ferguson 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪⚓🏳️‍🌈,,One of sadset 4me things about new omicron strain is its probably going to seriously restrict being able to meet up with folk. Have made so many lovely new traveller friends on here was looking forward to meeting in person now rules had relaxed. But seems lockdown coming back 😕,en,[],[],[],0,1,0,[],[],https://twitter.com/Crisalba60/status/1469844842045919233,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9950971007347107
501,1469844818087985152,1469811229363302400,2021-12-12 08:41:27 SE Asia Standard Time,2021-12-12,08:41:27,700,31649027,cliffybiffwhiff,datdarncat,,"@vera_tenacious Omicron? Go for a walk  Delta? Hug day Classrooms? No transmission  Long covid? Doesn't exist  Imagine Henry in charge in, say, Alberta, how would media here react to her? Quack, Trump-like, anti-science, liar......",en,[],[],[],0,0,0,[],[],https://twitter.com/cliffybiffwhiff/status/1469844818087985152,False,,0,,,,,,,,"[{'screen_name': 'vera_tenacious', 'name': 'Vera 😷 (she/her)', 'id': '1310698636427190273'}]",,,,,NEGATIVE,0.997901439666748
502,1469844810139779072,1469844810139779072,2021-12-12 08:41:25 SE Asia Standard Time,2021-12-12,08:41:25,700,50381994,andrespionero,Andres Pionero,,"Y no es Omicron!!  Atención, detectan una nueva variante del coronavirus  https://t.co/LmM5cJf5tH vía @diarioas",es,"[{'screen_name': 'diarioas', 'name': 'diario as', 'id': '7996522'}]",['https://as.com/diarioas/2021/12/11/actualidad/1639223553_343691.html?id_externo_rsoc=comp_tw'],[],0,0,0,[],[],https://twitter.com/andrespionero/status/1469844810139779072,False,,0,,,,,,,,[],,,,,NEGATIVE,0.9941003918647766
503,1469844799180128256,1469842968492351488,2021-12-12 08:41:23 SE Asia Standard Time,2021-12-12,08:41:23,700,378231548,ellendibble,Ellen Dibble,,"@ScottGottliebMD Maybe Omicron is so contagious that it's gone in a few weeks.  It uses up all available bodies.  We hear about ""mostly incidental cases""  (Eyder Peralta on NPR today, I think), which means they come in for something else, and it turns out they also have Covid (omicron).",en,[],[],[],0,0,6,[],[],https://twitter.com/EllenDibble/status/1469844799180128256,False,,0,,,,,,,,"[{'screen_name': 'ScottGottliebMD', 'name': 'Scott Gottlieb, MD', 'id': '40156330'}]",,,,,NEGATIVE,0.9963918328285217
504,1469844749549174785,1469683549691392000,2021-12-12 08:41:11 SE Asia Standard Time,2021-12-12,08:41:11,700,552192443,aria68632,Faria Khandaker~孔凡乐 (Kǒng Fánlè),,"@CBCNews How?? How is a booster of the vaccine based on the original COVID, more effective? It's not like the booster is teaching our cells to look out for features that make omicron different.   This smells like a pharmaceutical profits scandal 🤦‍♀️🤦‍♀️🤦‍♀️  https://t.co/sYTIXmJahm",en,[],[],['https://pbs.twimg.com/media/FGXwApDXEAQaOXQ.jpg'],0,0,0,[],[],https://twitter.com/aria68632/status/1469844749549174785,False,,1,https://pbs.twimg.com/media/FGXwApDXEAQaOXQ.jpg,,,,,,,"[{'screen_name': 'CBCNews', 'name': 'CBC News', 'id': '6433472'}]",,,,,NEGATIVE,0.998599112033844
